#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:all_aligned_unique" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:all_aligned_unique" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:all_aligned_unique" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.all_aligned_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:all_aligned_unique" name="distribution" x="@birthRate.t:all_aligned_unique">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@all_aligned_unique" id="treeLikelihood.all_aligned_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_aligned_unique">
#            <siteModel id="SiteModel.s:all_aligned_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:all_aligned_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:all_aligned_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_aligned_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:all_aligned_unique" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:all_aligned_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:all_aligned_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
144000	-1539224.1706165737	-1544902.490797749	5678.320181175388	-1544902.490797749	0.19890072251033047	18.452101223300264	5678.320181175388	86.3371136232819
145000	-1504677.6483273522	-1510409.9565251926	5732.308197840247	-1510409.9565251926	0.19667762598465716	17.847119082605307	5732.308197840247	94.33479689973522
146000	-1486946.4785720555	-1492701.4269094698	5754.948337414386	-1492701.4269094698	0.22391887098564142	17.609449919981714	5754.948337414386	91.85374995729286
147000	-1475271.5997814487	-1480944.0624758587	5672.462694409891	-1480944.0624758587	0.9318219453182376	18.509723952133122	5672.462694409891	84.75235042440745
148000	-1460764.0448955018	-1466569.8780445182	5805.833149016265	-1466569.8780445182	0.20006440946666998	17.06907861999532	5805.833149016265	95.789757582537
149000	-1443879.9845296538	-1449695.4528191893	5815.4682895355045	-1449695.4528191893	0.19539173484747827	16.968511545487434	5815.4682895355045	95.82305641882965
150000	-1439761.734821065	-1445568.5772839217	5806.842462856573	-1445568.5772839217	0.19227988073011593	17.055581515571923	5806.842462856573	93.84918521100789
151000	-1428868.6934103868	-1434703.9184120928	5835.225001706072	-1434703.9184120928	0.18727242212931322	16.747286377484933	5835.225001706072	93.06742590441851
152000	-1415252.4589628542	-1421108.4608874605	5856.001924606185	-1421108.4608874605	0.18535614060058633	16.55191462314399	5856.001924606185	98.98689841991968
153000	-1405996.0803829636	-1411839.4866806192	5843.406297655487	-1411839.4866806192	0.2558383838774196	16.662411528824343	5843.406297655487	102.50365772198812
154000	-1394183.2345409542	-1400044.4198094073	5861.185268453175	-1400044.4198094073	0.1942651991522562	16.499448338665868	5861.185268453175	98.47858841835456
155000	-1386201.164906516	-1392087.4835968292	5886.31869031325	-1392087.4835968292	0.18755668817125706	16.244970290307094	5886.31869031325	98.72415254975377
156000	-1371339.2348949907	-1377271.4871356336	5932.252240642907	-1377271.4871356336	0.1884008032655809	15.795943643366094	5932.252240642907	103.6750488840294
157000	-1367565.8449299233	-1373487.91425971	5922.069329786771	-1373487.91425971	0.19479853444455628	15.8934727493528	5922.069329786771	104.051525990959
158000	-1357910.481969097	-1363825.7682570068	5915.286287909725	-1363825.7682570068	0.1880529646306564	15.9612453738613	5915.286287909725	102.20055517938802
159000	-1336482.8061019366	-1342426.6296526657	5943.823550729092	-1342426.6296526657	0.18512854544619678	15.676145213163963	5943.823550729092	107.45690956986216
160000	-1316090.5323010315	-1322057.7067354731	5967.174434441533	-1322057.7067354731	0.17906048701269645	15.46092124163927	5967.174434441533	106.36792752707126
161000	-1306744.476227886	-1312732.4830532111	5988.006825324973	-1312732.4830532111	0.1754203891304012	15.260609485107285	5988.006825324973	109.52552181020958
162000	-1298823.8996851936	-1304825.3206263178	6001.420941124212	-1304825.3206263178	0.1753905958906353	15.13813469039684	6001.420941124212	109.52552181020958
163000	-1288363.2121049962	-1294385.2163701933	6022.004265197051	-1294385.2163701933	0.17280705500750637	14.946469347109767	6022.004265197051	111.61798498990534
164000	-1275837.7726449976	-1281868.0719853898	6030.2993403921955	-1281868.0719853898	0.1756504735886809	14.8697627990259	6030.2993403921955	106.94729442385963
165000	-1255314.8442044107	-1261370.870116456	6056.025912045236	-1261370.870116456	0.17561058716951364	14.64009874582211	6056.025912045236	109.7696231984979
166000	-1243300.4178864397	-1249375.7253854114	6075.307498971705	-1249375.7253854114	0.17519055410101814	14.467354973155375	6075.307498971705	114.74332165022092
167000	-1236847.2562115605	-1242891.5194050816	6044.263193521221	-1242891.5194050816	0.18148532665661396	14.744470064640206	6044.263193521221	112.93881886961827
168000	-1216577.7274671972	-1222705.990638169	6128.263170971808	-1222705.990638169	0.17381094246400347	14.005424281580376	6128.263170971808	114.5282902457972
169000	-1193401.3678807775	-1199520.4938034858	6119.12592270822	-1199520.4938034858	0.17300223737853587	14.084958916416523	6119.12592270822	114.35855498441282
170000	-1185645.1235716334	-1191826.595033309	6181.471461675602	-1191826.595033309	0.16621231346300455	13.55602736453689	6181.471461675602	122.25609902657307
171000	-1180444.5429369863	-1186640.8186118284	6196.275674842025	-1186640.8186118284	0.1656702487269582	13.432714874556778	6196.275674842025	119.06806951630037
172000	-1174604.8137738572	-1180804.309109076	6199.495335218816	-1180804.309109076	0.16606579590283904	13.408749898669551	6199.495335218816	121.86048976637913
173000	-1164539.8276124506	-1170744.2134615832	6204.385849132573	-1170744.2134615832	0.1730990027391072	13.36064233277409	6204.385849132573	117.90369437414681
174000	-1157031.9439242287	-1163245.0153677112	6213.071443482476	-1163245.0153677112	0.17252072379251449	13.297594364639	6213.071443482476	122.91234516535091
175000	-1148032.451108989	-1154261.907191485	6229.456082495776	-1154261.907191485	0.17272151674335137	13.160422639720327	6229.456082495776	120.79664847784863
176000	-1135532.843158963	-1141781.7526119526	6248.909452989623	-1141781.7526119526	0.17207279200939873	13.008079898558071	6248.909452989623	126.5313112614904
177000	-1126937.8001380789	-1133195.75055556	6257.950417481152	-1133195.75055556	0.1761789188533485	12.93662750941128	6257.950417481152	126.5313112614904
178000	-1123012.5343078757	-1129263.3412466734	6250.806938797704	-1129263.3412466734	0.17876001899563934	12.993083722598602	6250.806938797704	126.5313112614904
179000	-1114378.9272646462	-1120649.8240544307	6270.89678978455	-1120649.8240544307	0.1754223903047852	12.824337806403607	6270.89678978455	122.20184581101321
180000	-1100968.886896969	-1107293.270477843	6324.383580873902	-1107293.270477843	0.17158650310014845	12.419419930192475	6324.383580873902	132.9545723236107
181000	-1097299.2045208965	-1103573.6137084719	6274.409187575327	-1103573.6137084719	0.17624683695187754	12.805177911059534	6274.409187575327	129.42160393633418
182000	-1089028.1125643565	-1095326.9430890477	6298.830524691227	-1095326.9430890477	0.17116223045988724	12.610755647819483	6298.830524691227	133.27320616474796
183000	-1083781.1320293562	-1090089.0680790418	6307.936049685555	-1090089.0680790418	0.17473139376012037	12.544422636167148	6307.936049685555	132.25040642458808
184000	-1072166.8917453715	-1078482.6959295021	6315.804184130563	-1078482.6959295021	0.23437853455101107	12.484271280372813	6315.804184130563	132.74776196745316
185000	-1066966.4128875998	-1073293.3078967447	6326.895009144933	-1073293.3078967447	0.18235781733333095	12.391637002801303	6326.895009144933	136.8744704470508
186000	-1056713.6963596032	-1063051.7017524757	6338.0053928725665	-1063051.7017524757	0.182718840219103	12.3169486937231	6338.0053928725665	132.99737266756384
187000	-1040094.7684961173	-1046458.1493168969	6363.380820779651	-1046458.1493168969	0.17683899044856224	12.118725610658705	6363.380820779651	139.59357674533206
188000	-1034775.2123197824	-1041149.5117795437	6374.29945976132	-1041149.5117795437	0.17755302783916938	12.042585402742766	6374.29945976132	132.23401276373443
189000	-1029046.2399022423	-1035415.2794031505	6369.039500908217	-1035415.2794031505	0.18355487756472946	12.074339217379276	6369.039500908217	129.5056009908648
190000	-1021030.9442387411	-1027427.9587749117	6397.0145361706045	-1027427.9587749117	0.19464752933867158	11.877305417883484	6397.0145361706045	134.75639877682366
191000	-1014903.587623086	-1021315.8350226826	6412.247399596591	-1021315.8350226826	0.19454476816219	11.768610406409156	6412.247399596591	139.675891371658
192000	-1003465.4511658824	-1009878.1567785867	6412.70561270423	-1009878.1567785867	0.20024653264966055	11.762887077639876	6412.70561270423	135.66524070967137
193000	-993177.4233007348	-999611.5834451771	6434.160144442205	-999611.5834451771	0.19132451709826373	11.60656028003216	6434.160144442205	136.30100150189335
194000	-989074.4983880344	-995522.2032899766	6447.7049019421875	-995522.2032899766	0.1905328384990588	11.515871485641204	6447.7049019421875	141.48903984453727
195000	-982308.7859473455	-988769.5802298422	6460.794282496662	-988769.5802298422	0.1811342758894667	11.421820331313569	6460.794282496662	145.49082612317108
196000	-976846.8554526564	-983312.9996894608	6466.144236804491	-983312.9996894608	0.18208059944705557	11.382460427041988	6466.144236804491	147.1017976474243
197000	-969381.603133004	-975867.8012274109	6486.198094406908	-975867.8012274109	0.18020318410102037	11.239009597350233	6486.198094406908	150.7548902920571
198000	-957859.1113777817	-964365.2925948892	6506.181217107445	-964365.2925948892	0.1796084397666696	11.10699944092405	6506.181217107445	143.2874675325691
199000	-950860.7227077106	-957382.8757559826	6522.153048271981	-957382.8757559826	0.17370600658891405	10.993909347997814	6522.153048271981	142.7220635882663
200000	-937074.9827418404	-943585.3800315392	6510.39728969883	-943585.3800315392	0.18517431380765	11.080522308464651	6510.39728969883	145.12453850390173
201000	-925986.9211065188	-932555.1625097868	6568.241403267947	-932555.1625097868	0.17929213985279485	10.687455882775616	6568.241403267947	158.60627101740192
202000	-920451.1131943628	-927029.7590693636	6578.645875000801	-927029.7590693636	0.1825962284842847	10.62089166419867	6578.645875000801	159.04145329820508
203000	-910792.8555230068	-917377.779798709	6584.924275702258	-917377.779798709	0.184801937543154	10.585819787408392	6584.924275702258	152.14165942956646
204000	-902456.4101659047	-909063.8136445964	6607.403478691709	-909063.8136445964	0.18146431998713325	10.44174565567656	6607.403478691709	156.05691590534192
205000	-896249.0769803143	-902884.8178646882	6635.74088437388	-902884.8178646882	0.16682559839957456	10.261235256257073	6635.74088437388	157.14625593709255
206000	-889607.2947588327	-896276.3402523715	6669.045493538861	-896276.3402523715	0.16901932493914962	10.051576594195303	6669.045493538861	166.19342903331435
207000	-886269.8164678937	-892915.1096731352	6645.293205241611	-892915.1096731352	0.16779309019226823	10.199722848377018	6645.293205241611	156.57046782164304
208000	-880944.8649365188	-887593.2135284075	6648.348591888722	-887593.2135284075	0.16722666295711647	10.17366524449429	6648.348591888722	153.5904614128372
209000	-878260.899733931	-884916.434806783	6655.535072852066	-884916.434806783	0.16850551868993674	10.127883349172512	6655.535072852066	168.38493634050596
210000	-868792.1422305224	-875497.9041668047	6705.761936282335	-875497.9041668047	0.1951300167757422	9.830418756403786	6705.761936282335	164.74202820426984
211000	-866483.5939255729	-873190.9220269618	6707.328101388885	-873190.9220269618	0.20245534683318922	9.82092548819653	6707.328101388885	164.77035186908236
212000	-857616.0249799811	-864160.5540694541	6544.529089473001	-864160.5540694541	0.6569811786440245	10.842736001519917	6544.529089473001	144.24811247261556
213000	-847185.1584814733	-853917.1169219549	6731.9584404815405	-853917.1169219549	0.19410186319368034	9.673609984667104	6731.9584404815405	167.03704611325546
214000	-841544.0157235727	-848269.931866655	6725.916143082284	-848269.931866655	0.17775426338384814	9.700431071665074	6725.916143082284	160.80516804812692
215000	-837718.4241889761	-844452.7130997919	6734.28891081583	-844452.7130997919	0.17721083013234892	9.657496922791447	6734.28891081583	164.90802196092454
216000	-832591.5484897882	-839345.1784239799	6753.629934191712	-839345.1784239799	0.1784311534970425	9.544730556526687	6753.629934191712	167.76196027060678
217000	-827243.2144689001	-834006.7193828741	6763.50491397397	-834006.7193828741	0.18056718624818502	9.488206447885586	6763.50491397397	173.68288722132525
218000	-819688.9460696948	-826438.2180463494	6749.271976654586	-826438.2180463494	0.2489252865952955	9.544682656792801	6749.271976654586	158.31166407884345
219000	-803091.89256496	-809827.6998265194	6735.80726155927	-809827.6998265194	0.42892160762201875	9.651227533116739	6735.80726155927	169.05031757508362
220000	-795652.9973429726	-802427.4031165956	6774.405773623089	-802427.4031165956	0.3799519932813581	9.418018864171408	6774.405773623089	166.36526221164297
221000	-791641.9325077985	-798531.2614020007	6889.328894202113	-798531.2614020007	0.33878980997265273	8.775134596016457	6889.328894202113	194.45440665621345
222000	-788253.3554016076	-795152.6568618761	6899.301460268541	-795152.6568618761	0.33075271174645926	8.728305536114144	6899.301460268541	191.25742606160605
223000	-780618.2262311116	-787488.6118723848	6870.3856412732675	-787488.6118723848	0.32554019274408474	8.881727492469157	6870.3856412732675	189.94056485039818
224000	-778835.1318007652	-785725.2512782778	6890.119477512641	-785725.2512782778	0.32596222351789095	8.77552882798945	6890.119477512641	180.00715744057885
225000	-773917.710456816	-780841.2426041134	6923.5321472974	-780841.2426041134	0.31550554454370616	8.601280144592334	6923.5321472974	187.29329189252692
226000	-767372.6411869683	-774317.2658627969	6944.624675828611	-774317.2658627969	0.31283184857558355	8.48767823159926	6944.624675828611	186.52066952792669
227000	-761916.5632763669	-768869.4761472973	6952.912870930416	-768869.4761472973	0.3134080481317508	8.446996883657272	6952.912870930416	189.62923869994836
228000	-754615.0657872423	-761574.5476901951	6959.4819029529335	-761574.5476901951	0.302437856203824	8.407460531534092	6959.4819029529335	186.21538177492485
229000	-743386.9317512639	-750358.7533656135	6971.821614349638	-750358.7533656135	0.23878259897583998	8.348852732358552	6971.821614349638	190.97134377077265
230000	-740502.9809402442	-747500.1316987169	6997.150758472688	-747500.1316987169	0.23400916028311453	8.221491470064521	6997.150758472688	195.61245509159977
231000	-738023.2417132765	-744999.0406813789	6975.798968102435	-744999.0406813789	0.23942267726792155	8.330573537430364	6975.798968102435	194.95726272953243
232000	-733400.3787456322	-740405.2012199521	7004.822474319794	-740405.2012199521	0.23527876261745215	8.182336123272231	7004.822474319794	203.01514968165668
233000	-728688.7619812815	-735698.8621235961	7010.100142314671	-735698.8621235961	0.23346673743311633	8.156292396449894	7010.100142314671	203.09263039039448
234000	-726629.1068753186	-733638.5293208779	7009.42244555925	-733638.5293208779	0.231579907373517	8.15715376287263	7009.42244555925	194.13604168530028
235000	-724654.5915442606	-731671.893953769	7017.302409508396	-731671.893953769	0.22748752845529518	8.11707349143307	7017.302409508396	194.49384227056632
236000	-721633.9622247099	-728690.1794890086	7056.217264298664	-728690.1794890086	0.22072724916444705	7.926313557063907	7056.217264298664	199.6784302034151
237000	-717144.6769264502	-724177.8961560333	7033.219229583069	-724177.8961560333	0.22470799120964577	8.042172936819059	7033.219229583069	201.0804867815132
238000	-712593.3621499066	-719634.0378461744	7040.675696267853	-719634.0378461744	0.21181679824257735	8.001117564352523	7040.675696267853	210.88524673693112
239000	-710061.3581728536	-717106.603294633	7045.245121779337	-717106.603294633	0.21136630930914152	7.977413744840767	7045.245121779337	212.46298059848962
240000	-706947.8801722659	-713994.118625923	7046.238453656996	-713994.118625923	0.20221040753893954	7.977736353823444	7046.238453656996	207.3290495469562
241000	-704308.5528055254	-711365.0609612575	7056.50815573219	-711365.0609612575	0.2021563815642138	7.9228847406942	7056.50815573219	213.66622713539655
242000	-702040.4709371608	-709100.5819542509	7060.111017090168	-709100.5819542509	0.20235831244049685	7.9105555405608605	7060.111017090168	204.12972196932728
243000	-700026.961533023	-707091.5790535668	7064.617520543749	-707091.5790535668	0.20392488999511532	7.888152750870732	7064.617520543749	203.54255526012727
244000	-697794.1164452691	-704864.4363985632	7070.319953294172	-704864.4363985632	0.2031962335094043	7.853758483139295	7070.319953294172	217.07976005330877
245000	-681240.2130476783	-688339.5905333544	7099.377485676106	-688339.5905333544	0.200321394532478	7.722766539100598	7099.377485676106	211.1288498485037
246000	-677386.6105616265	-684533.6318482775	7147.021286651077	-684533.6318482775	0.19465936631715727	7.500237311846703	7147.021286651077	215.8763148862517
247000	-667914.2915390433	-675072.6222197596	7158.3306807163635	-675072.6222197596	0.20374804029106208	7.447844045539431	7158.3306807163635	222.1427179843734
248000	-666304.8802358934	-673476.8900554681	7172.009819574706	-673476.8900554681	0.19913223993725118	7.380389184301512	7172.009819574706	230.0277048706592
249000	-664126.2305837134	-671292.7998851589	7166.569301445472	-671292.7998851589	0.20414661275692358	7.403131044875765	7166.569301445472	230.67625653339957
250000	-662788.5730215011	-669973.2053937215	7184.632372220417	-669973.2053937215	0.20666820977395411	7.329178857275957	7184.632372220417	220.60893169503674
251000	-659132.9108060953	-666306.2284909707	7173.317684875353	-666306.2284909707	0.2143448052393747	7.380422443081834	7173.317684875353	220.13212089692584
252000	-656569.4368480821	-663752.2927398002	7182.855891718111	-663752.2927398002	0.21972025840244058	7.33618613283198	7182.855891718111	218.23342763677408
253000	-652028.5423336133	-659224.6496314544	7196.107297841065	-659224.6496314544	0.223321777624472	7.277913678860702	7196.107297841065	222.6394170377474
254000	-650487.7270033748	-657704.5534923424	7216.8264889675365	-657704.5534923424	0.22022610096958334	7.185331105468152	7216.8264889675365	230.53499758988391
255000	-648878.447406109	-656093.6507050481	7215.203298939147	-656093.6507050481	0.2221268257295573	7.187558202330845	7215.203298939147	217.93070918200124
256000	-643810.9959695184	-651038.8962505029	7227.900280984424	-651038.8962505029	0.2008368026468495	7.137349572034754	7227.900280984424	226.7155030392261
257000	-641648.2643525528	-648860.3390298758	7212.074677323035	-648860.3390298758	0.2032654845379462	7.204907350401815	7212.074677323035	232.08786806874184
258000	-639421.5302298001	-646642.8537450209	7221.323515220814	-646642.8537450209	0.2068171157825326	7.165354741343203	7221.323515220814	223.7359734887791
259000	-637658.5754672409	-644884.6147199216	7226.039252680692	-644884.6147199216	0.20635243526777866	7.1392084236036	7226.039252680692	218.838936850841
260000	-635144.5787563474	-642369.2084346878	7224.629678340353	-642369.2084346878	0.2075931594091145	7.151604765470339	7224.629678340353	225.9964992654625
261000	-632511.3736421322	-639744.5996170624	7233.225974930239	-639744.5996170624	0.20700492511796204	7.114216750205154	7233.225974930239	228.12518879489977
262000	-629669.8895541497	-636922.674250724	7252.784696574326	-636922.674250724	0.20516501910423646	7.02878848128355	7252.784696574326	235.36263991443283
263000	-627647.9815678381	-634893.0174672438	7245.035899405718	-634893.0174672438	0.20901220553658306	7.05705544732264	7245.035899405718	240.71101859023898
264000	-624709.4448258475	-631973.5929966598	7264.148170812251	-631973.5929966598	0.20623037444119502	6.980692329284454	7264.148170812251	233.47095150064365
265000	-612286.9228331508	-619403.2551099928	7116.332276841972	-619403.2551099928	0.55782512287136	7.640938614906649	7116.332276841972	218.33070873382647
266000	-602219.7137594642	-609554.2615347416	7334.547775277452	-609554.2615347416	0.18770242051043362	6.671978633335709	7334.547775277452	229.06743448481427
267000	-596742.2060319907	-604092.0960976935	7349.890065702865	-604092.0960976935	0.18574689129762237	6.622927462621866	7349.890065702865	248.4956447214678
268000	-594075.4973696395	-601414.3311062601	7338.833736620599	-601414.3311062601	0.18880952848843427	6.668225736597858	7338.833736620599	243.96644084360435
269000	-590018.8869163344	-597393.4376216716	7374.5507053372285	-597393.4376216716	0.18257608005860498	6.515898257962949	7374.5507053372285	262.84411307528575
270000	-586108.2333009475	-593483.8345787807	7375.601277833212	-593483.8345787807	0.17855040461280297	6.519562611269566	7375.601277833212	251.0985736087732
271000	-581133.3475824492	-588530.0941367595	7396.746554310301	-588530.0941367595	0.17716169793594433	6.433924158943662	7396.746554310301	247.70971039873928
272000	-580104.5095428785	-587505.2892018037	7400.779658925294	-587505.2892018037	0.176992290038223	6.419706087539462	7400.779658925294	253.3056388141172
273000	-578061.3843483222	-585464.0502723558	7402.665924033638	-585464.0502723558	0.1825400030930453	6.412259490151559	7402.665924033638	253.3056388141172
274000	-574125.659625324	-581552.8942769652	7427.234651641252	-581552.8942769652	0.18135017600633235	6.312225334062369	7427.234651641252	249.05515566959176
275000	-569479.0892330434	-576952.4528763386	7473.363643295196	-576952.4528763386	0.17743791832390213	6.127518933256202	7473.363643295196	249.35932497896508
276000	-567959.3788662761	-575413.9721700732	7454.593303797043	-575413.9721700732	0.17938460992447472	6.211375075586878	7454.593303797043	262.41457809556323
277000	-567235.4556839948	-574686.7247369982	7451.269053003398	-574686.7247369982	0.17965260649570602	6.2236619495566	7451.269053003398	264.9982088664097
278000	-562718.6887976826	-570178.6785243656	7459.989726683051	-570178.6785243656	0.1800066360923884	6.190787141637283	7459.989726683051	262.18880029380256
279000	-560796.8070267567	-568268.0653332717	7471.2583065150275	-568268.0653332717	0.1792145461978285	6.142854488187369	7471.2583065150275	276.77634907950534
280000	-554743.604385638	-562220.1631225193	7476.55873688123	-562220.1631225193	0.18179675343978718	6.124953276606986	7476.55873688123	257.60127011438175
281000	-552838.6226807453	-560326.0898981128	7487.467217367477	-560326.0898981128	0.1837869443873435	6.085137806332674	7487.467217367477	260.7330994893742
282000	-548764.9881978047	-556272.437430769	7507.449232964361	-556272.437430769	0.18515897819569632	6.012963726315613	7507.449232964361	274.17100179375245
283000	-547089.7461847797	-554597.3847553805	7507.638570600802	-554597.3847553805	0.18518024875615838	6.012457883896316	7507.638570600802	269.329159937731
284000	-545502.1333660847	-553019.0559860351	7516.922619950464	-553019.0559860351	0.18240308787630302	5.9742526372343985	7516.922619950464	262.8595046561138
285000	-541166.6200864448	-548679.7418794205	7513.121792975651	-548679.7418794205	0.18460572921310875	5.99243224514418	7513.121792975651	272.0598929025077
286000	-537757.535465445	-545281.5791761592	7524.043710714177	-545281.5791761592	0.18527721753533605	5.948898509928608	7524.043710714177	264.8194924361633
