Filename,Reference,Count
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,PP824112.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D1.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,ElvisCOI,2173
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,PP824112.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,mtdna2018_Pulicaria_Pond22_53,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,AY380446.1,11
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,NC_034297.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,mtdna_D8_119,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D2.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,mtdna_D8_119,4263
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,NC_034297.1,86
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,KP296147.1,56
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,AY380454.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,PP824112.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,AY380453.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,KP721459.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D3.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,mtdna_D8_119,11727
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,KP296147.1,66
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,NC_034297.1,60
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,AY380454.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,KP721459.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,PP824112.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D4.counts.txt,mtdna2018_Pulicaria_Pond22_53,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,ElvisCOI,4480
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,PP824112.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,AY380443.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,mtdna2018_Pulicaria_Pond22_53,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,KP296147.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,AY380446.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,mtdna_D8_119,19
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,AY380453.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,NC_034297.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,HM883991.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,MW201533.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D5.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,mtdna_D8_119,1650
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,NC_034297.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,KP296147.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,HM883991.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,KP721459.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,AY380443.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D6.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D7.counts.txt,ElvisCOI,410
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D7.counts.txt,mtdna_D8_119,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,ElvisCOI,1890
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,mtdna2018_Pulicaria_Pond22_53,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,PP824112.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,AY380446.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,HM883991.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,KF993372.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,MW201533.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,NC_034297.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D8.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,MW201533.1,1511
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,NC_034297.1,238
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,OQ713637.1,127
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,AY380453.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,KP296147.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,AF523699.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,HM883991.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,mtdna_D8_119,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,AY380454.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_D9.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,mtdna_D8_119,10929
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,NC_034297.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,KP296147.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,KP721459.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,PP824112.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E10.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,mtdna_D8_119,5980
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,NC_034297.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,ElvisCOI,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,KP721459.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,MW201533.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E11.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,mtdna_D8_119,1116
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,AY380454.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,NC_034297.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,KP296147.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,KP721459.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E12.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,ElvisCOI,10585
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,PP824112.1,48
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,AY380446.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,mtdna2018_Pulicaria_Pond22_53,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,OQ713637.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,AY380443.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,KP296147.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,mtdna_D8_119,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E1.counts.txt,HM883991.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E3.counts.txt,mtdna_D8_119,770
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E3.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E4.counts.txt,ElvisCOI,594
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E4.counts.txt,mtdna_D8_119,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,mtdna_D8_119,8110
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,NC_034297.1,74
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,KP721459.1,54
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,KP296147.1,48
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,AY380454.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,AY380453.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,PP824112.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,AY380446.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E5.counts.txt,FJ427495.1,1
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E6.counts.txt,mtdna_D8_119,603
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E6.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E6.counts.txt,KP296147.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E6.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E6.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E6.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,ElvisCOI,1006
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,mtdna_D8_119,588
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,PP824112.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E7.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,ElvisCOI,1268
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,PP824112.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,mtdna_D8_119,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,KP296147.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E8.counts.txt,NC_034297.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,mtdna_D8_119,6784
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,NC_034297.1,52
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,KP296147.1,38
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,KP721459.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,PP824112.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,AY380454.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,ElvisCOI,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,AY380446.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_E9.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,mtdna_D8_119,4744
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,KP296147.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,NC_034297.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,KP721459.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,PP824112.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,AY380454.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F10.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F11.counts.txt,ElvisCOI,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F11.counts.txt,mtdna_D8_119,15
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F11.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F12.counts.txt,mtdna_D8_119,11
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F12.counts.txt,ElvisCOI,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F1.counts.txt,mtdna_D8_119,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F1.counts.txt,ElvisCOI,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F1.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,mtdna_D8_119,16249
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,NC_034297.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,KP296147.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,ElvisCOI,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,PP824112.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,AY380454.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,KP721459.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F2.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,ElvisCOI,20805
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,AY380443.1,68
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,PP824112.1,46
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,AY380453.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,KP296147.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,AY380446.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,mtdna2018_Pulicaria_Pond22_53,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,NC_034297.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,AY380454.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,AF523699.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F3.counts.txt,HM883991.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F4.counts.txt,mtdna_D8_119,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F4.counts.txt,ElvisCOI,15
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,mtdna_D8_119,21703
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,KP296147.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,ElvisCOI,25
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,KP721459.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,PP824112.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F5.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,ElvisCOI,13986
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,KP296147.1,48
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,PP824112.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,AY380443.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,NC_034297.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,AY380453.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,mtdna2018_Pulicaria_Pond22_53,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,mtdna_D8_119,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,AY380446.1,7
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,MW201533.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F6.counts.txt,AY380454.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,ElvisCOI,4495
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,AY380446.1,27
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,AY380443.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,AY380453.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,KP296147.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,mtdna_D8_119,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,MW201533.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,PP824112.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,AY380454.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F7.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F8.counts.txt,ElvisCOI,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F8.counts.txt,AY380443.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F8.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,ElvisCOI,24099
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,PP824112.1,38
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,AY380443.1,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,NC_034297.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,AY380453.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,mtdna_D8_119,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,AY380446.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,KP296147.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,mtdna2018_Pulicaria_Pond22_53,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,MW201533.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,AF489523.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_F9.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/RobertUK_G10.counts.txt,ElvisCOI,2662
